Site number,Year,Name,lettercode,numbercode,family,class,order,genspp,Annual mean counts,Site name.x,Latitude,Longitude,Site name.y,PODEW,TACH2,Annual mean depth to groundwater cm,Annual sum of precipitation mm,Exotic,Native,Ratio
9,2004,Staphylinidae,INCOSTA,1021700,17,1,2,0,4,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,29.55,.,.,.,133.54,361.3299999999998,2.71
9,2004,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,18,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,29.55,.,.,.,133.54,361.3299999999998,2.71
9,2004,.,NOCAP,0,0,0,0,0,0,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,29.55,.,.,.,133.54,361.3299999999998,2.71
9,2005,Agonum decorum,CAAGODEC,1025517,55,1,2,17,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Amara sp.,CAAMA,1025505,55,1,2,5,4,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Araneae,ARARA,5010000,0,5,1,0,8,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,19,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Calathus opaculus,CACALOPA,1025503,55,1,2,3,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Carabidae,INCOCAR,1025500,55,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Coleoptera,INCO,1020000,0,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Collembola,INCL,1040000,0,1,4,0,1600,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Curculionidae,INCOCUR,1023100,31,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Cymindis sp.,CACYM,1025542,55,1,2,42,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Dermestidae larva,CODERLAR,1020701,7,1,2,1,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Eleodes extricatus,TEELEEXT,1024641,46,1,2,41,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Forelius sp.,FOFOE,1111342,13,1,11,42,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Gryllidae,INORGRY,1193700,37,1,19,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Harpalus sp.,CAHAR,1025530,55,1,2,30,12,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Hemiptera,INHE,1750000,0,1,75,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Heterosilpha ramosa,SIHETRAM,1023502,35,1,2,2,6,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Hymenoptera,INHY,1110000,0,1,11,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Insecta,IN,1000000,0,1,0,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Insecta larva,INLA,1000001,0,1,0,1,6,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Lasius sp.,FOLAS,1111310,13,1,11,10,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Latrodectus hesperus,ARLATHES,5011504,15,5,1,4,4,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Lygaeidae,INHELYG,1750300,3,1,75,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Myrmeleontidae,INNEMYR,1160100,1,1,16,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Onthophagus sp.,SCAONT,1020404,4,1,2,4,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Pasimachus californicus,CAPASCAL,1025538,55,1,2,38,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,10,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Poecilus sp.,CAPOE,1025528,55,1,2,28,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Silphidae,INCOSIL,1023500,35,1,2,0,57,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Staphylinidae,INCOSTA,1021700,17,1,2,0,40,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,3,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,.,NOCAP,0,0,0,0,0,0,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2005,.,.,.,.,.,.,.,0,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,38.99,.,.,.,147.07,332.99,2.26
9,2006,Amara sp.,CAAMA,1025505,55,1,2,5,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Apoidea,INHYAPO,1111000,10,1,11,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Araneae,ARARA,5010000,0,5,1,0,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,32,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Calathus opaculus,CACALOPA,1025503,55,1,2,3,9,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,3,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Coleoptera,INCO,1020000,0,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Collembola,INCL,1040000,0,1,4,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Curculionidae,INCOCUR,1023100,31,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Elateridae,INCOELA,1020500,5,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Eleodes sp.,TEELE,1024601,46,1,2,1,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Formica sp.,FOFOM,1111309,13,1,11,9,3,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Gryllidae,INORGRY,1193700,37,1,19,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Gryllus alogus,GRGRYALO,1193701,37,1,19,1,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Harpalus sp.,CAHAR,1025530,55,1,2,30,21,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Hemiptera,INHE,1750000,0,1,75,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Heterosilpha ramosa,SIHETRAM,1023502,35,1,2,2,71,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Lasius sp.,FOLAS,1111310,13,1,11,10,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Latrodectus hesperus,ARLATHES,5011504,15,5,1,4,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Lycosidae,ARARALYC,5012400,24,5,1,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Neobaphion planipennis,TENEOPLA,1024656,46,1,2,56,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,8,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Prenolepis sp.,FOPRE,1111339,13,1,11,39,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Staphylinidae,INCOSTA,1021700,17,1,2,0,7,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,23,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,.,NOCAP,0,0,0,0,0,0,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2006,.,.,.,.,.,.,.,0,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,40.4,.,.,.,128.02999999999997,370.1700000000002,2.89
9,2007,Arachnida,AR,5000000,0,5,0,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Araneae,ARARA,5010000,0,5,1,0,12,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,97,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Chilopoda,CH,2000000,0,2,0,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Collembola,INCL,1040000,0,1,4,0,3,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Curculionidae,INCOCUR,1023100,31,1,2,0,4,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Dermaptera,INDE,1760000,0,1,76,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Diptera,INDI,1060000,0,1,6,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Elateridae,INCOELA,1020500,5,1,2,0,3,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,6,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Formica sp.,FOFOM,1111309,13,1,11,9,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Gryllidae,INORGRY,1193700,37,1,19,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Harpalus sp.,CAHAR,1025530,55,1,2,30,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Hemiptera,INHE,1750000,0,1,75,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Heterosilpha ramosa,SIHETRAM,1023502,35,1,2,2,58,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Insecta,IN,1000000,0,1,0,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Lasius sp.,FOLAS,1111310,13,1,11,10,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Onthophagus sp.,SCAONT,1020404,4,1,2,4,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,4,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2007,Staphylinidae,INCOSTA,1021700,17,1,2,0,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,33.43,.,.,.,139.24999999999997,362.05,2.6
9,2008,Acari,ARACA,5020000,0,5,2,0,14,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Amara sp.,CAAMA,1025505,55,1,2,5,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Araneae,ARARA,5010000,0,5,1,0,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,81,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Calathus opaculus,CACALOPA,1025503,55,1,2,3,9,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Carabidae,INCOCAR,1025500,55,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Collembola,INCL,1040000,0,1,4,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Curculionidae,INCOCUR,1023100,31,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Elateridae,INCOELA,1020500,5,1,2,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Eleodes sp.,TEELE,1024601,46,1,2,1,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Formicinae,FOFON,1111349,13,1,11,49,6,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Gryllidae,INORGRY,1193700,37,1,19,0,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Heterosilpha ramosa,SIHETRAM,1023502,35,1,2,2,22,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Hymenoptera,INHY,1110000,0,1,11,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Insecta,IN,1000000,0,1,0,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Insecta larva,INLA,1000001,0,1,0,1,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Latrodectus hesperus,ARLATHES,5011504,15,5,1,4,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Neobaphion planipennis,TENEOPLA,1024656,46,1,2,56,9,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,14,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Solenopsis sp.,FOSOL,1111305,13,1,11,5,4,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Staphylinidae,INCOSTA,1021700,17,1,2,0,13,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,16,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2008,.,.,.,.,.,.,.,0,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,31.17,.,.,.,174.17000000000002,420.90999999999997,2.42
9,2009,Acari,ARACA,5020000,0,5,2,0,29,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Agonum decorum,CAAGODEC,1025517,55,1,2,17,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Araneae,ARARA,5010000,0,5,1,0,8,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,51,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Calathus opaculus,CACALOPA,1025503,55,1,2,3,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Carabidae,INCOCAR,1025500,55,1,2,0,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Chilopoda,CH,2000000,0,2,0,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Chlaenius sericeus,CACHASER,1025519,55,1,2,19,3,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Collembola,INCL,1040000,0,1,4,0,11,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Curculionidae,INCOCUR,1023100,31,1,2,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Dermaptera,INDE,1760000,0,1,76,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Diplopoda,DI,7000000,0,7,0,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,3,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Eleodes sp.,TEELE,1024601,46,1,2,1,5,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Formica sp.,FOFOM,1111309,13,1,11,9,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Formicidae,INHYFOR,1111300,13,1,11,0,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Formicinae,FOFON,1111349,13,1,11,49,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Gryllidae,INORGRY,1193700,37,1,19,0,4,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Harpalus sp.,CAHAR,1025530,55,1,2,30,3,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Hemiptera,INHE,1750000,0,1,75,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Heterosilpha ramosa,SIHETRAM,1023502,35,1,2,2,25,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Hymenoptera,INHY,1110000,0,1,11,0,1,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Insecta larva,INLA,1000001,0,1,0,1,4,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Lasius sp.,FOLAS,1111310,13,1,11,10,3,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
9,2009,Latrodectus hesperus,ARLATHES,5011504,15,5,1,4,2,Ohkay Owingeh,36.0618,-106.0761,Ohkay Owingeh,44.64,.,.,.,106.33,424.39,3.99
