site,year,month,quantity,lettercode,name,family,class,order,genspp,trap,line_number
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,1,1
28,2015,6,1,ARLYCPAR,Pardosa sp.,24,5,1,4,1,1
28,2015,6,1,ARLYCHOG,Hogna sp.,24,5,1,6,12,3
28,2015,6,1,ARACA,Acari,0,5,2,0,12,3
28,2015,6,1,FOSOL,Solenopsis sp.,13,1,11,5,12,3
28,2015,6,1,ARLYCPAR,Pardosa sp.,24,5,1,4,14,4
28,2015,6,1,INHY,Hymenoptera,0,1,11,0,14,4
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,14,4
28,2015,6,1,ARARALYC,Lycosidae,24,5,1,0,14,4
28,2015,6,1,CHLIT,Lithobiomorpha,0,2,2,0,14,4
28,2015,6,1,ARARAGNA,Gnaphosidae,16,5,1,0,14,4
28,2015,6,1,ARACA,Acari,0,5,2,0,14,4
28,2015,6,1,CASCA,Scarites sp.,55,1,2,1,14,4
28,2015,6,1,PORLAE,Porcellio laevis,1,6,2,1,15,4
28,2015,6,1,INORGRY,Gryllidae,37,1,19,0,15,4
28,2015,6,1,INCOELA,Elateridae,5,1,2,0,15,4
28,2015,6,1,ARLYCPAR,Pardosa sp.,24,5,1,4,15,4
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,15,4
28,2015,6,1,TEBLAFOR,Blapstinus fortis,46,1,2,48,15,4
28,2015,6,1,INCACAL,Calosoma sp.,55,1,2,47,16,4
28,2015,6,1,FOLEP,Leptothorax sp.,13,1,11,6,16,4
28,2015,6,1,TEBLAFOR,Blapstinus fortis,46,1,2,48,16,4
28,2015,6,1,ARLYCHOG,Hogna sp.,24,5,1,6,16,4
28,2015,6,1,ARARAMA,Amaurobiidae,92,5,1,0,16,4
28,2015,6,1,ARACA,Acari,0,5,2,0,16,4
28,2015,6,1,NA,Lizard,1,9,3,0,16,4
28,2015,6,1,INHE,Hemiptera,0,1,75,0,17,5
28,2015,6,1,COCARSEL,Selenophorus sp.,55,1,2,36,17,5
28,2015,6,1,CAPOE,Poecilus sp.,55,1,2,28,17,5
28,2015,6,1,INCOELA,Elateridae,5,1,2,0,18,5
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,18,5
28,2015,6,1,ARARALYC,Lycosidae,24,5,1,0,19,5
28,2015,6,1,INCOCAR,Carabidae,55,1,2,0,19,5
28,2015,6,1,INPS,Psocoptera,0,1,22,0,19,5
28,2015,6,1,INCOCHR,Chrysomelidae,9,1,2,0,19,5
28,2015,6,1,ARARAGNA,Gnaphosidae,16,5,1,0,19,5
28,2015,6,1,ARLYCHOG,Hogna sp.,24,5,1,6,19,5
28,2015,6,1,INCOELA,Elateridae,5,1,2,0,20,5
28,2015,6,1,INCL,Collembola,0,1,4,0,20,5
28,2015,6,1,ARARAGNA,Gnaphosidae,16,5,1,0,20,5
28,2015,6,1,PORLAE,Porcellio laevis,1,6,2,1,2,1
28,2015,6,1,INPS,Psocoptera,0,1,22,0,2,1
28,2015,6,1,ARACA,Acari,0,5,2,0,2,1
28,2015,6,1,ARARAGNA,Gnaphosidae,16,5,1,0,2,1
28,2015,6,1,ARLYCPAR,Pardosa sp.,24,5,1,4,2,1
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,2,1
28,2015,6,1,INCOSTA,Staphylinidae,17,1,2,0,2,1
28,2015,6,1,INHECYD,Cydnidae,5,1,75,0,2,1
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,3,1
28,2015,6,1,INCO,Coleoptera,0,1,2,0,3,1
28,2015,6,1,TEBLAFOR,Blapstinus fortis,46,1,2,48,3,1
28,2015,6,1,PORLAE,Porcellio laevis,1,6,2,1,3,1
28,2015,6,1,INCOCAR,Carabidae,55,1,2,0,3,1
28,2015,6,1,ARARALYC,Lycosidae,24,5,1,0,3,1
28,2015,6,1,INHEAPH,Aphididae,15,1,75,0,3,1
28,2015,6,1,ARLYCPAR,Pardosa sp.,24,5,1,4,3,1
28,2015,6,1,ARMVUL,Armadillidium vulgare,2,6,2,2,4,1
28,2015,6,1,INHE,Hemiptera,0,1,75,0,4,1
28,2015,6,1,INPS,Psocoptera,0,1,22,0,4,1
28,2015,6,1,INHEAPH,Aphididae,15,1,75,0,4,1
28,2015,6,1,INORGRY,Gryllidae,37,1,19,0,4,1
28,2015,6,1,ARLYCHOG,Hogna sp.,24,5,1,6,5,2
28,2015,6,1,ARACA,Acari,0,5,2,0,5,2
28,2015,6,1,INHE,Hemiptera,0,1,75,0,5,2
28,2015,6,1,ARLYCHOG,Hogna sp.,24,5,1,6,6,2
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,6,2
28,2015,6,1,PORLAE,Porcellio laevis,1,6,2,1,6,2
28,2015,6,1,INCOELA,Elateridae,5,1,2,0,6,2
28,2015,6,1,PORLAE,Porcellio laevis,1,6,2,1,7,2
28,2015,6,1,NA,Lizard,1,9,3,0,7,2
28,2015,6,1,ARLYCPAR,Pardosa sp.,24,5,1,4,8,2
28,2015,6,1,ARMVUL,Armadillidium vulgare,2,6,2,2,8,2
28,2015,6,1,INCOSTA,Staphylinidae,17,1,2,0,8,2
28,2015,6,1,TEBLAFOR,Blapstinus fortis,46,1,2,48,8,2
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,8,2
28,2015,6,1,INCOCHR,Chrysomelidae,9,1,2,0,8,2
28,2015,6,1,HYFORHYP,Hypoponera sp.,13,1,11,3,8,2
28,2015,6,1,FOFOM,Formica sp.,13,1,11,9,8,2
28,2015,6,1,INCOELA,Elateridae,5,1,2,0,8,2
28,2015,6,1,INCL,Collembola,0,1,4,0,8,2
28,2015,6,1,CHLIT,Lithobiomorpha,0,2,2,0,9,3
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,9,3
28,2015,6,1,INCO,Coleoptera,0,1,2,0,9,3
28,2015,6,1,INDI,Diptera,0,1,6,0,10,3
28,2015,6,1,INHE,Hemiptera,0,1,75,0,10,3
28,2015,6,1,INCOLAR,Coleoptera larva,0,1,2,1,11,3
28,2015,6,1,CHLIT,Lithobiomorpha,0,2,2,0,11,3
28,2015,6,1,ARARALYC,Lycosidae,24,5,1,0,11,3
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,11,3
28,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,13,4
28,2015,6,1,ARLYCPAR,Pardosa sp.,24,5,1,4,13,4
28,2015,6,1,ARARALIN,Linyphiidae,22,5,1,0,13,4
28,2015,6,1,INCL,Collembola,0,1,4,0,13,4
28,2015,6,1,ARACA,Acari,0,5,2,0,13,4
30,2015,6,1,INHERED,Reduviidae,1,1,75,0,1,1
30,2015,6,1,ARARALIN,Linyphiidae,22,5,1,0,1,1
30,2015,6,1,INCOSTA,Staphylinidae,17,1,2,0,1,1
30,2015,6,1,NA,Lizard,1,9,3,0,1,1
30,2015,6,1,NA,Lizard,1,9,3,0,1,1
30,2015,6,1,INHYAP,Apocrita,52,1,11,0,12,3
30,2015,6,1,INCOHIS,Histeridae,30,1,2,0,12,3
30,2015,6,1,INCOSTA,Staphylinidae,17,1,2,0,12,3
30,2015,6,1,ARARALYC,Lycosidae,24,5,1,0,14,4
30,2015,6,1,INLENOC,Noctuidae,1,1,9,0,14,4
30,2015,6,1,NA,Lizard,1,9,3,0,14,4
30,2015,6,1,FOSOL,Solenopsis sp.,13,1,11,5,15,4
30,2015,6,1,INHYAP,Apocrita,52,1,11,0,15,4
30,2015,6,1,ARARADIC,Dictynidae,25,5,1,0,16,4
30,2015,6,1,TEELESPO,Eleodes sponsus,46,1,2,43,17,5
30,2015,6,1,TEBLAPIM,Blapstinus pimalis,46,1,2,50,17,5
30,2015,6,1,INCODER,Dermestidae,7,1,2,0,17,5
30,2015,6,1,INCOLAR,Coleoptera larva,0,1,2,1,17,5
30,2015,6,1,ARARALYC,Lycosidae,24,5,1,0,19,5
30,2015,6,1,INORGRY,Gryllidae,37,1,19,0,2,1
30,2015,6,1,INCL,Collembola,0,1,4,0,2,1
30,2015,6,1,INCOLAR,Coleoptera larva,0,1,2,1,3,1
30,2015,6,1,ARGNAZEL,Zelotes sp.,16,5,1,4,4,1
30,2015,6,1,INCOCIC,Cicindelinae,95,1,2,0,4,1
30,2015,6,1,INHE,Hemiptera,0,1,75,0,4,1
30,2015,6,1,INCOLAR,Coleoptera larva,0,1,2,1,5,2
30,2015,6,1,INORGRY,Gryllidae,37,1,19,0,6,2
30,2015,6,1,INPS,Psocoptera,0,1,22,0,6,2
30,2015,6,1,INCL,Collembola,0,1,4,0,6,2
30,2015,6,1,ARGNAZEL,Zelotes sp.,16,5,1,4,7,2
30,2015,6,1,INCOELA,Elateridae,5,1,2,0,7,2
30,2015,6,1,ARMVUL,Armadillidium vulgare,2,6,2,2,7,2
30,2015,6,1,LELEPLAR,Lepidoptera larva,0,1,9,1,7,2
30,2015,6,1,INCOCUR,Curculionidae,31,1,2,0,8,2
30,2015,6,1,INHE,Hemiptera,0,1,75,0,8,2
30,2015,6,1,FOFOM,Formica sp.,13,1,11,9,9,3
30,2015,6,1,ARPSE,Pseudoscorpiones,0,5,3,0,9,3
30,2015,6,1,FOPOG,Pogonomyrmex sp.,13,1,11,37,10,3
30,2015,6,1,INDI,Diptera,0,1,6,0,10,3
30,2015,6,1,CHLIT,Lithobiomorpha,0,2,2,0,10,3
30,2015,6,1,ARARALYC,Lycosidae,24,5,1,0,11,3
30,2015,6,1,INCOHIS,Histeridae,30,1,2,0,11,3
30,2015,6,1,INCOCAR,Carabidae,55,1,2,0,13,4
1,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,1,1
1,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,12,3
1,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,15,4
1,2015,9,1,DIPOX,Polyxenida,0,7,3,0,15,4
1,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,17,5
1,2015,9,1,INZYLEP,Lepismatidae,2,1,42,0,17,5
1,2015,9,1,ARARADIC,Dictynidae,25,5,1,0,17,5
1,2015,9,1,ARACA,Acari,0,5,2,0,17,5
1,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,17,5
1,2015,9,1,ARARADIC,Dictynidae,25,5,1,0,18,5
1,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,19,5
1,2015,9,1,INCOLAR,Coleoptera larva,0,1,2,1,19,5
1,2015,9,1,ARACA,Acari,0,5,2,0,19,5
1,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,19,5
1,2015,9,1,ARACAORI,Oribatida,1,5,2,0,19,5
1,2015,9,1,INORGRY,Gryllidae,37,1,19,0,20,5
1,2015,9,1,FOSOL,Solenopsis sp.,13,1,11,5,20,5
1,2015,9,1,FOMON,Monomorium sp.,13,1,11,43,20,5
1,2015,9,1,INCOLAR,Coleoptera larva,0,1,2,1,20,5
1,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,20,5
1,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,2,1
1,2015,9,1,INCOSTA,Staphylinidae,17,1,2,0,2,1
1,2015,9,1,FOCRECER,Crematogaster cerasi,13,1,11,16,2,1
1,2015,9,1,INZYLEP,Lepismatidae,2,1,42,0,3,1
1,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,3,1
1,2015,9,1,INHYFOPO,Ponera sp.,13,1,11,55,3,1
1,2015,9,1,FOMON,Monomorium sp.,13,1,11,43,3,1
1,2015,9,1,TEELESUT,Eleodes suturalis,46,1,2,7,4,1
1,2015,9,1,ARARAGNA,Gnaphosidae,16,5,1,0,4,1
1,2015,9,1,ENDIJA,Japygidae,1,8,1,0,5,2
1,2015,9,1,FOSOL,Solenopsis sp.,13,1,11,5,5,2
1,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,5,2
1,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,5,2
1,2015,9,1,FOMON,Monomorium sp.,13,1,11,43,6,2
1,2015,9,1,DIPOX,Polyxenida,0,7,3,0,6,2
1,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,8,2
1,2015,9,1,TEEMBCON,Embaphion contusum,46,1,2,51,8,2
1,2015,9,1,INCOSTA,Staphylinidae,17,1,2,0,8,2
1,2015,9,1,INCOLAR,Coleoptera larva,0,1,2,1,9,3
1,2015,9,1,FOMON,Monomorium sp.,13,1,11,43,9,3
1,2015,9,1,ARARADIC,Dictynidae,25,5,1,0,9,3
1,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,9,3
1,2015,9,1,INLE,Lepidoptera,0,1,9,0,10,3
1,2015,9,1,CAPASCAL,Pasimachus californicus,55,1,2,38,11,3
1,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,11,3
1,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,11,3
1,2015,9,1,ARPHRPHR,Phrurotimpus sp.,90,5,1,1,13,4
1,2015,9,1,ARGNAZEL,Zelotes sp.,16,5,1,4,13,4
1,2015,9,1,ARACAORI,Oribatida,1,5,2,0,13,4
2,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,1,1
2,2015,9,1,FOSOL,Solenopsis sp.,13,1,11,5,1,1
2,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,12,3
2,2015,9,1,INCOPOL,Polyphaga,0,1,2,2,16,4
2,2015,9,1,INCOLAR,Coleoptera larva,0,1,2,1,16,4
2,2015,9,1,FOSOL,Solenopsis sp.,13,1,11,5,16,4
2,2015,9,1,FOPOGOCC,Pogonomyrmex occidentalis,13,1,11,20,16,4
2,2015,9,1,ARGNAZEL,Zelotes sp.,16,5,1,4,17,5
2,2015,9,1,ARARADIC,Dictynidae,25,5,1,0,17,5
2,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,18,5
2,2015,9,1,POGRUG,Pogonomyrmex rugosus,13,1,11,53,19,5
2,2015,9,1,FOLAS,Lasius sp.,13,1,11,10,20,5
2,2015,9,1,ARACA,Acari,0,5,2,0,20,5
2,2015,9,1,FOMON,Monomorium sp.,13,1,11,43,20,5
2,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,2,1
2,2015,9,1,INCOLAR,Coleoptera larva,0,1,2,1,2,1
2,2015,9,1,FOMON,Monomorium sp.,13,1,11,43,3,1
2,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,3,1
2,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,4,1
2,2015,9,1,INCOLAR,Coleoptera larva,0,1,2,1,4,1
2,2015,9,1,ARACA,Acari,0,5,2,0,4,1
2,2015,9,1,INDI,Diptera,0,1,6,0,4,1
2,2015,9,1,FOCRECER,Crematogaster cerasi,13,1,11,16,5,2
2,2015,9,1,ARARADIC,Dictynidae,25,5,1,0,7,2
2,2015,9,1,FOLAS,Lasius sp.,13,1,11,10,7,2
2,2015,9,1,ARACA,Acari,0,5,2,0,8,2
2,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,9,3
2,2015,9,1,FOLAS,Lasius sp.,13,1,11,10,9,3
2,2015,9,1,INDI,Diptera,0,1,6,0,9,3
2,2015,9,1,ARMVUL,Armadillidium vulgare,2,6,2,2,11,3
2,2015,9,1,ARGNAZEL,Zelotes sp.,16,5,1,4,11,3
2,2015,9,1,FOMON,Monomorium sp.,13,1,11,43,13,4
2,2015,9,1,FOLAS,Lasius sp.,13,1,11,10,13,4
3,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,1,1
3,2015,9,1,ARACAORI,Oribatida,1,5,2,0,1,1
3,2015,9,1,TEBLAFOR,Blapstinus fortis,46,1,2,48,14,4
3,2015,9,1,ARACAORI,Oribatida,1,5,2,0,16,4
3,2015,9,1,ARACAORI,Oribatida,1,5,2,0,18,5
3,2015,9,1,ARACAORI,Oribatida,1,5,2,0,19,5
3,2015,9,1,ARARADYS,Dysderidae,14,5,1,0,20,5
3,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,2,1
3,2015,9,1,RHCEU,Ceuthophilus sp.,9,1,19,3,3,1
3,2015,9,1,TEBLAFOR,Blapstinus fortis,46,1,2,48,5,2
3,2015,9,1,INZYLEP,Lepismatidae,2,1,42,0,5,2
3,2015,9,1,TEELESUT,Eleodes suturalis,46,1,2,7,6,2
3,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,6,2
3,2015,9,1,INZYLEP,Lepismatidae,2,1,42,0,6,2
3,2015,9,1,ARACAORI,Oribatida,1,5,2,0,6,2
3,2015,9,1,INCO,Coleoptera,0,1,2,0,7,2
3,2015,9,1,FOCRECER,Crematogaster cerasi,13,1,11,16,8,2
3,2015,9,1,FOFOM,Formica sp.,13,1,11,9,9,3
3,2015,9,1,INCOSCA,Scarabaeidae,4,1,2,0,11,3
3,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,13,4
4,2015,9,1,INCOCUR,Curculionidae,31,1,2,0,1,1
4,2015,9,1,TEEMBCON,Embaphion contusum,46,1,2,51,12,3
4,2015,9,1,CACHATRI,Chlaenius tricolor,55,1,2,16,14,4
4,2015,9,1,INHYFOPO,Ponera sp.,13,1,11,55,14,4
4,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,16,4
4,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,17,5
4,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,18,5
4,2015,9,1,INCOCUR,Curculionidae,31,1,2,0,20,5
4,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,20,5
4,2015,9,1,TEELESUT,Eleodes suturalis,46,1,2,7,4,1
4,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,5,2
4,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,5,2
4,2015,9,1,INCOSTA,Staphylinidae,17,1,2,0,6,2
4,2015,9,1,CHLIT,Lithobiomorpha,0,2,2,0,6,2
4,2015,9,1,HYFORHYP,Hypoponera sp.,13,1,11,3,6,2
4,2015,9,1,ARACA,Acari,0,5,2,0,6,2
4,2015,9,1,INCOELA,Elateridae,5,1,2,0,7,2
4,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,7,2
4,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,9,3
4,2015,9,1,INCOSTA,Staphylinidae,17,1,2,0,10,3
4,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,10,3
4,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,10,3
4,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,13,4
4,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,13,4
5,2015,9,1,ARGNAZEL,Zelotes sp.,16,5,1,4,1,1
5,2015,9,1,INCOELA,Elateridae,5,1,2,0,1,1
5,2015,9,1,INCOLAR,Coleoptera larva,0,1,2,1,1,1
5,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,12,3
5,2015,9,1,ARGNAZEL,Zelotes sp.,16,5,1,4,14,4
5,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,14,4
5,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,16,4
5,2015,9,1,ARACA,Acari,0,5,2,0,17,5
5,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,18,5
5,2015,9,1,DIPOX,Polyxenida,0,7,3,0,18,5
5,2015,9,1,DIPOX,Polyxenida,0,7,3,0,19,5
5,2015,9,1,INORGRY,Gryllidae,37,1,19,0,20,5
5,2015,9,1,ARRAPHR,Phrurolithidae,90,5,1,0,20,5
5,2015,9,1,INCL,Collembola,0,1,4,0,20,5
5,2015,9,1,ARARASAL,Salticidae,10,5,1,0,20,5
5,2015,9,1,TEELECAU,Eleodes caudiferus,46,1,2,58,2,1
5,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,2,1
5,2015,9,1,ARARASAL,Salticidae,10,5,1,0,2,1
5,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,4,1
5,2015,9,1,ARARADIC,Dictynidae,25,5,1,0,4,1
5,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,5,2
5,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,6,2
5,2015,9,1,TEELELON,Eleodes longicollis,46,1,2,42,6,2
5,2015,9,1,ARACA,Acari,0,5,2,0,7,2
5,2015,9,1,ARMVUL,Armadillidium vulgare,2,6,2,2,8,2
5,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,9,3
5,2015,9,1,CAPASCAL,Pasimachus californicus,55,1,2,38,10,3
5,2015,9,1,CACALPER,Calosoma peregrinator,55,1,2,44,10,3
5,2015,9,1,CAHAR,Harpalus sp.,55,1,2,30,10,3
5,2015,9,1,FOSOL,Solenopsis sp.,13,1,11,5,10,3
5,2015,9,1,INHYAP,Apocrita,52,1,11,0,10,3
5,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,10,3
5,2015,9,1,TEELESUT,Eleodes suturalis,46,1,2,7,11,3
5,2015,9,1,ARARALYC,Lycosidae,24,5,1,0,11,3
5,2015,9,1,TEELELON,Eleodes longicollis,46,1,2,42,13,4
5,2015,9,1,INCOELA,Elateridae,5,1,2,0,13,4
6,2015,9,1,FOSOL,Solenopsis sp.,13,1,11,5,1,1
6,2015,9,1,FOPOGOCC,Pogonomyrmex occidentalis,13,1,11,20,1,1
6,2015,9,1,INHYAP,Apocrita,52,1,11,0,1,1
6,2015,9,1,FOTET,Tetramorium sp.,13,1,11,51,1,1
6,2015,9,1,CACALOPA,Calathus opaculus,55,1,2,3,1,1
6,2015,9,1,INCOSTA,Staphylinidae,17,1,2,0,1,1
6,2015,9,1,TELOBFUS,Lobometopon fusiformis,46,1,2,53,1,1
6,2015,9,1,TEELEOBS,Eleodes obsoletus,46,1,2,39,1,1
6,2015,9,1,TEELEOBS,Eleodes obsoletus,46,1,2,39,12,3
6,2015,9,1,ARPHRPIA,Piabuna sp.,90,5,1,2,14,4
6,2015,9,1,CAHAR,Harpalus sp.,55,1,2,30,14,4
6,2015,9,1,CACYC,Cyclotrachelus sp.,55,1,2,41,15,4
6,2015,9,1,ARMVUL,Armadillidium vulgare,2,6,2,2,16,4
6,2015,9,1,ARACA,Acari,0,5,2,0,16,4
6,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,17,5
6,2015,9,1,ARMVUL,Armadillidium vulgare,2,6,2,2,17,5
6,2015,9,1,FOSOL,Solenopsis sp.,13,1,11,5,18,5
6,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,18,5
6,2015,9,1,TELOBFUS,Lobometopon fusiformis,46,1,2,53,18,5
6,2015,9,1,INCOMELO,Meloidae,11,1,2,0,18,5
6,2015,9,1,CACYM,Cymindis sp.,55,1,2,42,19,5
6,2015,9,1,ARMVUL,Armadillidium vulgare,2,6,2,2,19,5
6,2015,9,1,ARACA,Acari,0,5,2,0,20,5
6,2015,9,1,FOPOGOCC,Pogonomyrmex occidentalis,13,1,11,20,2,1
6,2015,9,1,ARMVUL,Armadillidium vulgare,2,6,2,2,4,1
6,2015,9,1,ARACA,Acari,0,5,2,0,4,1
6,2015,9,1,FOFOM,Formica sp.,13,1,11,9,5,2
6,2015,9,1,ARACA,Acari,0,5,2,0,5,2
6,2015,9,1,TEELELON,Eleodes longicollis,46,1,2,42,5,2
6,2015,9,1,FOPOGOCC,Pogonomyrmex occidentalis,13,1,11,20,5,2
6,2015,9,1,TEELEOBS,Eleodes obsoletus,46,1,2,39,7,2
6,2015,9,1,TEELEOBS,Eleodes obsoletus,46,1,2,39,8,2
6,2015,9,1,INHYFOR,Formicidae,13,1,11,0,8,2
6,2015,9,1,CAHAR,Harpalus sp.,55,1,2,30,9,3
6,2015,9,1,INORGRY,Gryllidae,37,1,19,0,9,3
6,2015,9,1,TEELEOBS,Eleodes obsoletus,46,1,2,39,10,3
6,2015,9,1,FOSOL,Solenopsis sp.,13,1,11,5,10,3
6,2015,9,1,ARARADIC,Dictynidae,25,5,1,0,11,3
6,2015,9,1,FOSOL,Solenopsis sp.,13,1,11,5,11,3
6,2015,9,1,FODOR,Dorymyrmex sp.,13,1,11,2,13,4
6,2015,9,1,ARPSE,Pseudoscorpiones,0,5,3,0,13,4
7,2015,9,1,FOPHE,Pheidole sp.,13,1,11,14,1,1
7,2015,9,1,NA,Lizard,1,9,3,0,1,1
7,2015,9,1,TEELE,Eleodes sp.,46,1,2,1,12,3
7,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,12,3
7,2015,9,1,FOPHE,Pheidole sp.,13,1,11,14,12,3
7,2015,9,1,ARSOL,Solifugae,0,5,4,0,12,3
7,2015,9,1,INZYLEP,Lepismatidae,2,1,42,0,12,3
7,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,14,4
7,2015,9,1,FODOR,Dorymyrmex sp.,13,1,11,2,14,4
7,2015,9,1,ARARATHO,Thomisidae,45,5,1,0,14,4
7,2015,9,1,FOPHE,Pheidole sp.,13,1,11,14,15,4
7,2015,9,1,TEELE,Eleodes sp.,46,1,2,1,16,4
7,2015,9,1,INLA,Insecta larva,0,1,0,1,16,4
7,2015,9,1,TEAREDEC,Araeoschizus decipiens,46,1,2,49,16,4
7,2015,9,1,NA,Lizard,1,9,3,0,16,4
7,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,17,5
7,2015,9,1,FOPOG,Pogonomyrmex sp.,13,1,11,37,17,5
7,2015,9,1,ARARA,Araneae,0,5,1,0,17,5
7,2015,9,1,TEELEOBS,Eleodes obsoletus,46,1,2,39,18,5
7,2015,9,1,CHSCOSCO,Scolopendra sp.,2,2,1,2,18,5
7,2015,9,1,ARARAPHO,Pholcidae,2,5,1,0,18,5
7,2015,9,1,TEAREDEC,Araeoschizus decipiens,46,1,2,49,18,5
7,2015,9,1,FOMYR,Myrmicinae,13,1,11,13,18,5
7,2015,9,1,ARACA,Acari,0,5,2,0,18,5
7,2015,9,1,NA,Lizard,1,9,3,0,18,5
7,2015,9,1,FOPHE,Pheidole sp.,13,1,11,14,20,5
7,2015,9,1,FOTET,Tetramorium sp.,13,1,11,51,20,5
7,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,2,1
7,2015,9,1,ARSOL,Solifugae,0,5,4,0,2,1
7,2015,9,1,INHYMUT,Mutillidae,19,1,11,0,3,1
7,2015,9,1,INHYMUT,Mutillidae,19,1,11,0,3,1
7,2015,9,1,FOLEP,Leptothorax sp.,13,1,11,6,3,1
7,2015,9,1,FODOR,Dorymyrmex sp.,13,1,11,2,3,1
7,2015,9,1,INHYMUT,Mutillidae,19,1,11,0,4,1
7,2015,9,1,CAEUR,Euryderus sp.,55,1,2,35,4,1
7,2015,9,1,TEELESPO,Eleodes sponsus,46,1,2,43,4,1
7,2015,9,1,NA,Lizard,1,9,3,0,4,1
7,2015,9,1,TEAREDEC,Araeoschizus decipiens,46,1,2,49,5,2
7,2015,9,1,FOPOG,Pogonomyrmex sp.,13,1,11,37,5,2
7,2015,9,1,STSTEFUS,Stenopelmatus fuscus,11,1,19,1,5,2
7,2015,9,1,PORLAE,Porcellio laevis,1,6,2,1,5,2
7,2015,9,1,FOMON,Monomorium sp.,13,1,11,43,6,2
7,2015,9,1,ARSOL,Solifugae,0,5,4,0,6,2
7,2015,9,1,TEELEOBS,Eleodes obsoletus,46,1,2,39,6,2
7,2015,9,1,TEELELON,Eleodes longicollis,46,1,2,42,7,2
7,2015,9,1,FOTAPSES,Tapinoma sessile,13,1,11,18,8,2
7,2015,9,1,FODOR,Dorymyrmex sp.,13,1,11,2,8,2
7,2015,9,1,INCOCAR,Carabidae,55,1,2,0,8,2
7,2015,9,1,TEAREDEC,Araeoschizus decipiens,46,1,2,49,10,3
7,2015,9,1,TEEMBCON,Embaphion contusum,46,1,2,51,10,3
