"Year","Month","Day","Site number","Tub","cw","cwprevyr","will","seep","willtree","willcoy","bacc","nmol","indbu","sc","ro","elm","othplan","repcw","repwil","repruol","repelm","repsc","repoth","wood","totalwt","willcombined","totalrepro","sumindwts","totalwt-indwts","Date mdy","Site name","Latitude","Longitude","Date type","Reaches","Current usgs gauge","Nearest USGS gauge"
"30998",2013,8,"21",14,"B",0.08,.,3.85,0,.,.,.,0,0,13.08,0,0,0.08,0,0,0,.,0,0,0.08,2.3,0.5,0,2.23,0.07,2013-08-21,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"30999",2013,8,"21",14,"C",1.54,.,0,0,.,.,.,0,0,0.77,0,0,0,0.08,0,0,.,0,0,0,0.4,0,0.01,0.31,0.09,2013-08-21,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31000",2013,8,"21",14,"D",6.92,.,0.08,0,.,.,.,0,0,0,0,0,0,0.08,0,0,.,0,0.08,1.54,1.5,0.01,0.02,1.13,0.37,2013-08-21,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31001",2013,8,"21",14,"E",2.31,.,0.08,0,.,.,.,0,0,0,0,0,0,3.08,0,0,.,0,0,0.08,0.9,0.01,0.4,0.72,0.18,2013-08-21,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31002",2013,8,"21",14,"F",16.92,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,4.62,2.9,0,0,2.8,0.1,2013-08-21,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31003",2013,8,"21",14,"G",7.69,.,0.08,0,.,.,.,0,0,0.08,0,0,0,0,0,0,.,0,0,4.62,1.6,0.01,0,1.62,-0.02,2013-08-21,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31004",2013,8,"21",14,"H",10,.,0,0,.,.,.,0,0,4.62,0,0,0,0,0,0,.,0,0,0,2,0,0,1.9,0.1,2013-08-21,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31005",2013,8,"21",14,"I",7.69,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0,1,0,0,1,0,2013-08-21,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31006",2013,8,"21",14,"J",0.77,.,9.23,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0.08,1.6,1.2,0,1.31,0.29,2013-08-21,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31007",2013,9,"17",14,"A",0,.,0,0,.,.,.,0,0,0.77,0,0,0,0,0,0,.,0,0,0,0.1,0,0,0.1,0,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31008",2013,9,"17",14,"B",1.54,.,0,0,.,.,.,0,0,0.08,9.23,0,0,0.08,0,0,.,0.08,0,0.08,1.7,0,0.02,1.44,0.26,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31009",2013,9,"17",14,"C",8.46,.,0,0,.,.,.,0,0,0.08,0,0,0,0,0,0,.,0,0,0,1.2,0,0,1.11,0.09,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31010",2013,9,"17",14,"D",43.08,.,0,0,.,.,.,0,0,0,0.77,0,0.08,0,0,0,.,0,0,0.08,6,0,0,5.72,0.28,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31011",2013,9,"17",14,"E",27.69,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0.08,3.8,0,0,3.61,0.19,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31012",2013,9,"17",14,"F",66.92,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0,8.7,0,0,8.7,0,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31013",2013,9,"17",14,"G",14.62,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0,1.9,0,0,1.9,0,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31014",2013,9,"17",14,"H",19.23,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0,2.5,0,0,2.5,0,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31015",2013,9,"17",14,"I",41.54,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0,5.4,0,0,5.4,0,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31016",2013,9,"17",14,"J",0.77,.,0,0,.,.,.,0,0,0,8.46,0,0,0,0,0,.,0,0,0,1.2,0,0,1.2,0,2013-09-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31017",2013,10,"18",14,"A",0,.,0,0,.,.,.,0,0,8.46,0.08,0,0,0,0,0,.,0,0,0.77,1.2,0,0,1.21,-0.01,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31018",2013,10,"18",14,"B",0,.,0,0,.,.,.,0,0,30.77,15.38,0,0,0,0,0,.,0,0,3.08,6.4,0,0,6.4,0,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31019",2013,10,"18",14,"C",7.69,.,0,0,.,.,.,0,0,7.69,2.31,0,0,0,0,0,.,0,0,0.77,2.4,0,0,2.4,0,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31020",2013,10,"18",14,"D",4.62,.,0,0,.,.,.,0,0,0.08,7.69,0,0,0,0,0,.,0,0,22.31,4.6,0,0,4.51,0.09,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31021",2013,10,"18",14,"E",30,.,0,0,.,.,.,0,0,0,2.31,0,0,0,0,0,.,0,0,21.54,7,0,0,7,0,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31022",2013,10,"18",14,"F",3.85,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0.08,0.5,0,0,0.51,-0.01,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31023",2013,10,"18",14,"G",7.69,.,0,0,.,.,.,0,0,0.08,0.08,0,0,0,0,0,.,0,0,3.08,1.5,0,0,1.42,0.08,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31024",2013,10,"18",14,"H",14.62,.,0,0,.,.,.,0,0,4.62,0.08,0,0,0,0,0,.,0,0,10,3.9,0,0,3.81,0.09,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31025",2013,10,"18",14,"I",59.23,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,10,9,0,0,9,0,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31026",2013,10,"18",14,"J",21.54,.,0,0,.,.,.,0,0,0,13.08,0,0,0,0,0,.,0,0,0.08,4.5,0,0,4.51,-0.01,2013-10-18,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31027",2013,11,"19",14,"A",0,.,0,0,.,.,.,0,0,173.85,0,0,0,0,0,0,.,0,0,1.54,22.8,0,0,22.8,0,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31028",2013,11,"19",14,"B",2.31,.,0,0,.,.,.,0,0,133.85,29.23,0,0,0,0,0,.,0,0,0.08,21.5,0,0,21.51,-0.01,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31029",2013,11,"19",14,"C",73.08,.,0,0,.,.,.,0,0,100,2.31,0,0,0,0,0,.,0,0,0.08,23.1,0,0,22.81,0.29,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31030",2013,11,"19",14,"D",56.92,.,0,0,.,.,.,0,0,0.08,13.08,0,0,0,0,0,.,0,0,0.08,9.2,0,0,9.12,0.08,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31031",2013,11,"19",14,"E",110,.,0,0,.,.,.,0,0,0.08,14.62,0,0.08,0,0,0,.,0,0,0.08,16.4,0,0,16.23,0.17,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31032",2013,11,"19",14,"F",49.23,.,0,0,.,.,.,0,0,34.62,1.54,0,0,0,0,0,.,0,0,0.08,11.3,0,0,11.11,0.19,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31033",2013,11,"19",14,"G",27.69,.,0,0,.,.,.,0,0,21.54,1.54,0,3.08,0,0,0,.,0,0,0.08,7.3,0,0,7.01,0.29,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31034",2013,11,"19",14,"H",56.92,.,0,0,.,.,.,0,0,103.08,0.08,0,0,0,0,0,.,0,0,0,21,0,0,20.81,0.19,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31035",2013,11,"19",14,"I",221.54,.,0,0,.,.,.,0,0,0.08,0.08,0,0,0.08,0,0,.,0,0,13.08,30.8,0,0.01,30.53,0.27,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31036",2013,11,"19",14,"J",124.62,.,0,0,.,.,.,0,0,0.08,19.23,0,0,0,0,0,.,0,0,0.08,19.1,0,0,18.72,0.38,2013-11-19,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31037",2013,12,"17",14,"A",0.08,.,0,0,.,.,.,0,0,23.85,0,0,0,0,0,0,.,0,0,0.08,3.3,0,0,3.12,0.18,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31038",2013,12,"17",14,"B",0,.,0,0,.,.,.,0,0,16.92,4.62,0,0,0,0,0,.,0,0,0.08,2.8,0,0,2.81,-0.01,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31039",2013,12,"17",14,"C",6.15,.,0,0,.,.,.,0,0,6.92,0.08,0,0,0,0,0,.,0,0,0.08,1.8,0,0,1.72,0.08,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31040",2013,12,"17",14,"D",14.62,.,0,0,.,.,.,0,0,0.08,10.77,0,0,0,0,0,.,0,0.08,0.08,3.5,0,0.01,3.33,0.17,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31041",2013,12,"17",14,"E",11.54,.,0,0,.,.,.,0,0,0.08,9.23,0,0,0,0,0,.,0,0,0,2.8,0,0,2.71,0.09,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31042",2013,12,"17",14,"F",3.08,.,0,0,.,.,.,0,0,0.08,0,0,0,0,0,0,.,0,0.08,0,0.7,0,0.01,0.42,0.28,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31043",2013,12,"17",14,"G",12.31,.,0,0,.,.,.,0,0,9.23,1.54,0,0,0,0,0,.,0,0,2.31,3.5,0,0,3.3,0.2,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31044",2013,12,"17",14,"H",10,.,0,0,.,.,.,0,0,12.31,0.08,0,0,0,0,0,.,0,0,0.08,3.1,0,0,2.92,0.18,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31045",2013,12,"17",14,"I",46.92,.,0,0,.,.,.,0,0,0.08,0.08,0,0,0,0,0,.,0,0.08,1.54,6.4,0,0.01,6.33,0.07,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31046",2013,12,"17",14,"J",43.08,.,0,0,.,.,.,0,0,0.77,26.92,0,0,0,0,0,.,0,0.08,0.77,9.2,0,0.01,9.31,-0.11,2013-12-17,"Sevilleta",34.2586573236,-106.883372761,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
"31047",2013,1,"15",15,"A",2.31,.,0,0,.,.,.,0,0,0,0,0,0.77,0,0,0,.,0,0,0,0.4,0,0,0.4,0,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31048",2013,1,"15",15,"B",0,.,0.77,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0.77,0.2,0.1,0,0.2,0,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31049",2013,1,"15",15,"C",1.54,.,0,0,.,.,.,0,0,0,0.08,0,0.08,0,0,0,.,0,0.08,0,0.3,0,0.01,0.23,0.07,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31050",2013,1,"15",15,"D",5.38,.,0,0,.,.,.,0,0,0,0,0,0.77,0,0,0,.,0,0.77,0,0.9,0,0.1,0.9,0,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31051",2013,1,"15",15,"E",0.77,.,0,0,.,.,.,0,0,0,0,0,2.31,0,0,0,.,0,0,0,0.4,0,0,0.4,0,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31052",2013,1,"15",15,"F",3.85,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,3.85,0.77,1.1,0,0.5,1.1,0,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31053",2013,1,"15",15,"G",0,.,0,0,.,.,.,0,0,0,0,0,1.54,0,0,0,.,0,0,0,0.2,0,0,0.2,0,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31054",2013,1,"15",15,"H",4.62,.,0,0,.,.,.,0,0,0.08,0.77,0,3.08,0,0,0,.,0,0,3.85,1.7,0,0,1.61,0.09,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31055",2013,1,"15",15,"I",0,.,0,0,.,.,.,0,0,0.08,0,0,0.08,0.08,0,0.08,.,0,12.31,1.54,1.8,0,1.62,1.84,-0.04,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31056",2013,1,"15",15,"J",36.15,.,0,0,.,.,.,0,0,0,0,0,1.54,0,0,0,.,0,11.54,0,6.4,0,1.5,6.4,0,2013-01-15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31057",2013,2,"19",15,"A",6.15,.,0,0,.,.,.,0,0,0,0,0,0.77,0,0,0,.,0,0,0,1,0,0,0.9,0.1,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31058",2013,2,"19",15,"B",0,.,0.08,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0.08,0.01,0.01,0,0.02,-0.01,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31059",2013,2,"19",15,"C",0,.,0,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,88.46,11.5,0,0,11.5,0,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31060",2013,2,"19",15,"D",0.08,.,0,0,.,.,.,0,0,0,0,0,0.77,0,0,0,.,0,0,7.69,1.1,0,0,1.11,-0.01,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31061",2013,2,"19",15,"E",0.08,.,0,0,.,.,.,0,0,0,0,0,0.77,0,0,0,.,0,0.08,5.38,0.8,0,0.01,0.82,-0.02,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31062",2013,2,"19",15,"F",0.08,.,0,0,.,.,.,0,0,0,0,0,0.08,0,0,0,.,0,0.77,0.08,0.2,0,0.1,0.13,0.07,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31063",2013,2,"19",15,"G",0,.,0,0,.,.,.,0,0,0,0,0,0.08,0,0,0,.,0,0,0,0.01,0,0,0.01,0,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31064",2013,2,"19",15,"H",9.23,.,0,0,.,.,.,0,0,0,0,0,0.77,0,0,0,.,0,0,0,1.2,0,0,1.3,-0.1,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31065",2013,2,"19",15,"I",0,.,0,0,.,.,.,0,0,0,0,0,48.46,0,0,0,.,0,4.62,99.23,19.8,0,0.6,19.8,0,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31066",2013,2,"19",15,"J",0.77,.,0,0,.,.,.,0,0,0,0,0,0.77,0,0,0,.,0,13.85,0,2.1,0,1.8,2,0.1,2013-02-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31067",2013,3,"19",15,"A",0,.,0.08,0,.,.,.,0,0,0,0,0,0.08,0,0,0,.,0,0.08,0.08,0.01,0.01,0.01,0.04,-0.03,2013-03-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31068",2013,3,"19",15,"B",0,.,0.08,0,.,.,.,0,0,0,0,0,0.08,0,0,0,.,0,0,0,0.01,0.01,0,0.02,-0.01,2013-03-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31069",2013,3,"19",15,"C",0,.,0,0,.,.,.,0,0,0,0,0,0.08,0,0,0,.,0,0.08,6.15,0.9,0,0.01,0.82,0.08,2013-03-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31070",2013,3,"19",15,"D",0,.,0,0,.,.,.,0,0,0,0,0,0.08,0,0,0,.,0,0,0.08,0.01,0,0,0.02,-0.01,2013-03-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31071",2013,3,"19",15,"E",0,.,0,0,.,.,.,0,0,0.08,0,0,0.77,0,0,0,.,0,0,110,14.3,0,0,14.41,-0.11,2013-03-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31072",2013,3,"19",15,"F",0,.,0.08,0,.,.,.,0,0,0,0,0,0.08,0,0,0,.,0,0.08,0,0.01,0.01,0.01,0.03,-0.02,2013-03-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31073",2013,3,"19",15,"G",0,.,0,0,.,.,.,0,0,0,0,0,1.54,0,0,0,.,0,0,0,0.2,0,0,0.2,0,2013-03-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31074",2013,3,"19",15,"H",0,.,0,0,.,.,.,0,0,0,0,0,0.77,0,0,0,.,0,0,0,0.1,0,0,0.1,0,2013-03-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
"31075",2013,3,"19",15,"I",0.08,.,0.08,0,.,.,.,0,0,0,0,0,0,0,0,0,.,0,6.15,1.54,1,0.01,0.8,1.02,-0.02,2013-03-19,"Valencia Cleared",34.6486505386211,-106.739180486447,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
