Year,Site number,Species,Total cover cm,Scientific name,Common name,Life form,Native to U.S.,Duration,Site name,Latitude,Longitude,Date type,Reaches,Current usgs gauge,Nearest USGS gauge
2015,13,APCA,1.31,Apocynum cannabinum,Indianhemp,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,BASA4,5.82,Baccharis salicina,Great Plains false willow,S,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,BRCA6,0.05,Bromus catharticus,rescuegrass,G,Exotic,Annual/Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,BROMU,0.12999999999999998,Bromus L.,brome,G,Unknown,Unknown,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,CAREX,4.779999999999999,Carex sp.,sedge,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,CESP4,5.009999999999999,Cenchrus spinifex Cav.,coastal sandbur,G,Native,Annual/Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,CHAMA15,1.1700000000000006,Chamaesyce Gray,sandmat,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,COCA5,4.469999999999999,Conyza canadensis,Canadian horseweed,F,Native,Annual/Biennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,DALE3,1.95,Dalea leporina (Ait.) Bullock,foxtail prairie clover,F,Native,Annual,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,DISP,0.01,Distichlis spicata,inland saltgrass,G,Perennial,Native,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,ECMUM,0.1,Echinochloa muricata (Beauv.) Fern. var. microstachya Wieg.,rough barnyardgrass,G,Native,Annual,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,ELAN,61.58999999999999,Elaeagnus angustifolia,Russian olive,T,Exotic,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,ELTR7,0.6300000000000001,Elymus trachycaulus (Link) Gould ex Shinners,slender wheatgrass,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,EQLA,10.729999999999974,Equisetum laevigatum,smooth horsetail,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,ERPE,0.29000000000000004,Eragrostis pectinacea (Michx.) Nees ex Steud.,tufted lovegrass,G,Native,Annual/Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,EUOC4,7.969999999999997,Euthamia occidentalis,western goldentop,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,FOPUP,4.670000000000001,Forestiera pubescens var. pubescens,New Mexico olive,S,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,GAMO5,0.03,Gaura mollis,velvetweed,F,Native,Annual,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,HEAN3,0.32,Helianthus annuus,common sunflower,F,Native,Annual,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,HOJU,0.15999999999999998,Hordeum jubatum,foxtail barley,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,JUARL,9.039999999999992,Juncus arcticus,mountain rush,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,JUNCU,2.31,Juncus L.,rush,F,Native,Unknown,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,JUTO,0.02,Juncus torreyi,Torrey's rush,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,LASE,0.03,Lactuca serriola,prickly lettuce,F,Exotic,Annual/Biennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,LEOR,14.839999999999991,Leersia oryzoides,rice cutgrass,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,MELIL,0.13999999999999999,Melilotus sp.,sweetclover,F,Exotic,Unknown,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,MEOF,19.41999999999999,Melilotus officinalis,white sweetclover,F,Exotic,Unknown,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,MUAS,3.259999999999997,Muhlenbergia asperifolia,scratchgrass,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,OEELH,0.35,Oenothera elata Kunth ssp. hirsutissima (A. Gray ex S. Watson) W. Dietr.,Hooker's evening primrose,F,Native,Biennial/Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,OEELH2,1.7699999999999998,.,.,.,.,.,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,OENOT,1.1099999999999999,Oenothera L.,evening-primrose,F,Native,Unknown,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,PACA6,0.11,Panicum capillare L.,witchgrass,G,Native,Annual,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,PAOB,6.529999999999999,Panicum obtusum,vine mesquite,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,PAVI5,2.9600000000000004,Parthenocissus vitacea,thicket creeper,S,Native,perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,PODEW,58.39000000000001,Populus deltoides ssp. wislizenii,Rio Grande cottonwood,T,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,POLA4,0.18,Polygonum lapathifolium,curlytop knotweed,F,Native,Annual,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,POMO5,0.43000000000000005,Polypogon monspeliensis (L.) Desf.,annual rabbitsfoot grass,G,Exotic,Annual,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,RUMEX,0.16,Rumex sp.,dock,F,Unknown,Unknown,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SAEX,105.51999999999995,Salix exigua,narrowleaf willow,S,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SAGO,1.48,Salix gooddingii,Goodding's willow,T,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SARA3,12.680000000000001,Saccharum ravennae (L.) L.,ravennagrass,G,Exotic,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SCPU10,4.389999999999986,Schoenoplectus pungens (Vahl) Palla,common threesquare,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SCTA2,1.8700000000000008,Schoenoplectus tabernaemontani (K.C. Gmel.) Palla,softstem bulrush,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SOCA6,1.7999999999999998,Solidago canadensis,Canada goldenrod,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SONU2,3.97,Sorghastrum nutans (L.) Nash,Indiangrass,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SPFL2,0.5,Sporobolus flexuosus,mesa dropseed,G,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SPORO,1.2200000000000002,Sporobolus sp.,dropseed,G,Native,Unknown,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SYER,0.16,Symphyotrichum ericoides,white heath aster,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,SYPR5,0.7,Symphyotrichum praealtum,willowleaf aster,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,TACH2,2.29,Tamarix chinensis,saltcedar,T,Exotic,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,TAOF,0.02,Taraxacum officinale,dandelion,F,Both,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,TRTE,0.03,Tribulus terrestris,puncturevine/goathead,F,Exotic,Annual,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,TYDO,0.35,Typha domingensis Pers.,southern cattail,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,TYLA,7.03,Typha latifolia,broadleaf cattail,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,TYPHA,5.03,Typha sp.,cattail,F,Native,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,ULPU,20.279999999999998,Ulmus pumila,Siberian elm,T,Exotic,Perennial,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,13,XAST,4.169999999999999,Xanthium strumarium,rough cockleburr,F,Native,Annual,Harrison,35.0150622305,-106.673722917,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,14,ANCA10,1.9600000000000002,Anemopsis californica,yerba mansa,F,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,CHSP11,0.07,Chloracantha spinosa,spiny chloracantha,F,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,DISP,67.61,Distichlis spicata,inland saltgrass,G,Perennial,Native,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,ELAN,89.28999999999999,Elaeagnus angustifolia,Russian olive,T,Exotic,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,FOPUP,1.53,Forestiera pubescens var. pubescens,New Mexico olive,S,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,HOJU,0.07,Hordeum jubatum,foxtail barley,G,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,JUARL,5.279999999999992,Juncus arcticus,mountain rush,G,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,LYTO,1.89,Lycium torreyi,Torrey wolfberry,S,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,PAOB,0.24000000000000002,Panicum obtusum,vine mesquite,G,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,PODEW,117.58000000000001,Populus deltoides ssp. wislizenii,Rio Grande cottonwood,T,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,SAEX,0.43,Salix exigua,narrowleaf willow,S,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,SAGO,2.1,Salix gooddingii,Goodding's willow,T,Native,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,SPSA3,0.1,Sphaerophysa salsula,alkali swainsonpea,F,Exotic,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,14,TACH2,128.46,Tamarix chinensis,saltcedar,T,Exotic,Perennial,Sevilleta,34.2586573236,-106.883372761,Center well ground EMLID,San Acacia Reach,8354900,Rio Grande Floodway at San Acacia 08354900
2015,15,ANCA10,137.58,Anemopsis californica,yerba mansa,F,Native,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,BASC5,60.250000000000014,Bassia scoparia,kochia,F,Exotic,Annual,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,DISP,61.06999999999999,Distichlis spicata,inland saltgrass,G,Perennial,Native,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,ELAN,12.72,Elaeagnus angustifolia,Russian olive,T,Exotic,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,ELCA4,0.26,Elymus canadensis,Canada wildrye,G,Native,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,ELEL5,0.35,Elymus elymoides,squirreltail,G,Native,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,LYTO,31.050000000000008,Lycium torreyi,Torrey wolfberry,S,Native,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,MUAS,30.439999999999994,Muhlenbergia asperifolia,scratchgrass,G,Native,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,PODEW,33.9,Populus deltoides ssp. wislizenii,Rio Grande cottonwood,T,Native,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,SAEX,16.81,Salix exigua,narrowleaf willow,S,Native,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,SAGO,0.99,Salix gooddingii,Goodding's willow,T,Native,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,TACH2,1.94,Tamarix chinensis,saltcedar,T,Exotic,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,15,THPO7,2.6200000000000006,Thinopyrum ponticum,tall wheatgrass,G,Exotic,Perennial,Valencia Cleared,34.6486505386211,-106.739180486447,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,ANCA10,71.18,Anemopsis californica,yerba mansa,F,Native,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,BASC5,223.96000000000004,Bassia scoparia,kochia,F,Exotic,Annual,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,DISP,3.17,Distichlis spicata,inland saltgrass,G,Perennial,Native,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,ELAN,1.34,Elaeagnus angustifolia,Russian olive,T,Exotic,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,HEAN3,0.23,Helianthus annuus,common sunflower,F,Native,Annual,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,LYTO,0.16,Lycium torreyi,Torrey wolfberry,S,Native,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,MUAS,8.19,Muhlenbergia asperifolia,scratchgrass,G,Native,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,PODEW,21.05,Populus deltoides ssp. wislizenii,Rio Grande cottonwood,T,Native,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,SAEX,4.8500000000000005,Salix exigua,narrowleaf willow,S,Native,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,SAGO,2.1,Salix gooddingii,Goodding's willow,T,Native,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,SATR12,3.1899999999999995,Salsola fragus,prickly Russian thistle,F,Exotic,Annual,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,SOEL,0.09,Solanum elaeagnifolium,silverleaf nightshade,F,Native,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,SPAI,1.65,Sporobolus airoides,alkali sacaton,G,Native,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,16,TACH2,4.5,Tamarix chinensis,saltcedar,T,Exotic,Perennial,Valencia Forest,34.6472147233729,-106.738922864063,Center well ground EMLID,Isleta Reach,8331510,1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005
2015,17,AIAL,21.840000000000003,Ailanthus altissima,tree of heaven,T,Exotic,Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,AMAC2,1.63,Ambrosia acanthicarpa Hook.,flatspine burr ragweed,F,Native,Annual,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,BASC5,78.63,Bassia scoparia,kochia,F,Exotic,Annual,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,BRINI,1.0599999999999998,Bromus inermis ssp. inermis,smooth brome,G,Exotic,Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,CHAL7,0.47,Chenopodium album,lambsquarters,F,Unknown,Annual,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,CHAMA15,0.16,Chamaesyce Gray,sandmat,F,Native,Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,CHENO,0.8400000000000001,Chenopodium sp.,goosefoot,F,Unknown,Unknown,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,CHPR5,3.65,Chenopodium pratericola,desert goosefoot,F,Native,Annual/Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,COCA5,0.25,Conyza canadensis,Canadian horseweed,F,Native,Annual/Biennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,DIWI2,0.9400000000000002,Dimorphocarpa wislizeni,spectaclepod,F,Native,Annual,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,ELAN,40.35000000000001,Elaeagnus angustifolia,Russian olive,T,Exotic,Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,ELEL5,1.45,Elymus elymoides,squirreltail,G,Native,Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,HEAN3,1.56,Helianthus annuus,common sunflower,F,Native,Annual,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,LASE,2.5500000000000003,Lactuca serriola,prickly lettuce,F,Exotic,Annual/Biennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,MACA2,0.29000000000000004,Machaeranthera canescens,hoary tansyaster,F,Native,Annual/Biennial/Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,PHHE5,0.51,Physalis heterophylla Nees,clammy groundcherry,F,Native,Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,PODEW,61.44,Populus deltoides ssp. wislizenii,Rio Grande cottonwood,T,Native,Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
2015,17,RIAU,1.18,Ribes aureum,golden currant,S,Native,Perennial,Montano,35.1452628545,-106.680332705,Center well ground EMLID,Angostura Reach,8330000,Rio Grande at Albuquerque 08330000
