Year,Site number,Species,Total cover cm
2015,4,JUARL,0.16000000000000003
2015,4,LATAP,0.05
2015,4,MEOL,0.9600000000000001
2015,4,MUAS,15.519999999999973
2015,4,OEELH2,0.22
2015,4,PAOB,36.50000000000006
2015,4,PODEW,182.29
2015,4,SAEX,11.479999999999999
2015,4,SPAI,0.16999999999999998
2015,4,SPORO,0.18
2015,4,TECA3,0.02
2015,5,BASC5,23.689999999999998
2015,5,DISP,1.8800000000000003
2015,5,ELEL5,10.969999999999986
2015,5,FOPUP,6.130000000000001
2015,5,JUMO,0.72
2015,5,MACA2,2.2500000000000004
2015,5,MUAS,0.2
2015,5,PODEW,136.69
2015,5,SATR12,41.04000000000001
2015,5,SEFL3,1.43
2015,5,SENEC,0.46
2015,5,SPCO4,0.060000000000000005
2015,5,TRAGO,0.03
2015,6,AIAL,16.66
2015,6,AMFR,0.79
2015,6,BASC5,27.180000000000003
2015,6,CHAMA15,1.2400000000000002
2015,6,COAR4,0.08
2015,6,CRTE4,0.89
2015,6,ELAN,84.57999999999998
2015,6,ELEL5,0.18
2015,6,FOPUP,0.35
2015,6,GLLE3,1.4600000000000002
2015,6,GRASS,0.07
2015,6,GUSA2,0.35
2015,6,HEAN3,0.06
2015,6,HECI,13.659999999999998
2015,6,MACA2,13.959999999999992
2015,6,MEOL,0.75
2015,6,MOAL,0.27
2015,6,PHHE5,0.36
2015,6,PHHI8,0.37
2015,6,PODEW,46.49
2015,6,POOL,2.62
2015,6,RIAU,7.819999999999999
2015,6,SAEX,0.66
2015,6,SATR12,40.88000000000001
2015,6,SELE6,4.969999999999999
2015,6,SOEL,20.700000000000003
2015,6,SPAI,10.420000000000002
2015,6,SPAN3,6.699999999999998
2015,6,SPCR,4.979999999999999
2015,6,SPFL2,1.27
2015,6,SPORO,2.51
2015,6,TACH2,30.83
2015,7,AMAC2,0.16
2015,7,BOBA2/BOAR,3.599999999999995
2015,7,CRTE4,0.18000000000000002
2015,7,DALA3,0.15
2015,7,DIWI2,9.289999999999996
2015,7,FOPUP,2.56
2015,7,GAPI,0.18
2015,7,GUSA2,3.0300000000000002
2015,7,IPLO2,2.8600000000000003
2015,7,LINUM,0.05
2015,7,MACA2,6.209999999999998
2015,7,MAPIP4,0.02
2015,7,MENTZ,0.12
2015,7,OEPA,1.08
2015,7,PODEW,10.129999999999999
2015,7,POHA5,0.28
2015,7,PSSC6,14.239999999999998
2015,7,SATR12,2.43
2015,7,SPAN3,0.01
2015,7,SPFL2,2.2699999999999982
2015,7,SPGI,0.26
2015,7,SPORO,5.7299999999999915
2015,7,TACH2,26
2015,7,UNK,0.1
2015,8,ACHY,0.36
2015,8,AIAL,3.9699999999999998
2015,8,AMFR,2.5
2015,8,ATCA2,0.6000000000000001
2015,8,BASA4,25.999999999999996
2015,8,BASC5,16.63
2015,8,BOGR2,1.6
2015,8,BRCA6,0.9400000000000004
2015,8,COCA5,0.07
2015,8,CYDA,0.68
2015,8,ELAN,9.82
2015,8,ELCA4,2.3700000000000006
2015,8,ELEL5,2.9499999999999997
2015,8,ELTR7,8.069999999999995
2015,8,FOPUP,6.59
2015,8,HOJU,2.88
2015,8,LYTO,21.519999999999996
2015,8,MOAL,5.72
2015,8,MUAS,6.299999999999999
2015,8,PODEW,164.1
2015,8,SAGO,13.309999999999999
2015,8,SATR12,1.0299999999999998
2015,8,SPAI,10.319999999999997
2015,8,SPAN3,0.02
2015,8,SPFL2,0.01
2015,8,SPORO,5.729999999999998
2015,8,THPO7,95.30000000000004
2015,8,ULPU,15.329999999999998
2015,9,AGGI2,0.01
2015,9,AMPS,12.709999999999996
2015,9,APCA,26.31000000000001
2015,9,ARAN7,0.04
2015,9,ASOF,0.54
2015,9,ATMI2,9.709999999999999
2015,9,BASC5,68.38999999999999
2015,9,CADR,0.73
2015,9,CAREX,25.389999999999993
2015,9,CHPR5,0.38
2015,9,CIVU,0.03
2015,9,CLLI2,36.970000000000006
2015,9,DISP,2.32
2015,9,ELAN,6.59
2015,9,EPCI,0.89
2015,9,EQLA,0.03
2015,9,FOPUP,38.91
2015,9,HEAN3,1.56
2015,9,HOJU,0.08
2015,9,JUARL,14.429999999999984
2015,9,LYCOP4,0.48
2015,9,LYSA2,3.87
2015,9,MEOF,4.26
2015,9,MEOL,7.98
2015,9,MUAS,58.68000000000004
2015,9,OEELH,0.46
2015,9,PAVI5,0.68
2015,9,PODEW,1.04
2015,9,ROPS,2.67
2015,9,ROWO,53.16
2015,9,SAEX,53.50000000000001
2015,9,SAGO,2.9
2015,9,SCAM6,0.8300000000000001
2015,9,SCPA8,0.66
2015,9,SCPU10,0.09
2015,9,SCTA2,0.03
2015,9,SOCA6,0.04
2015,9,SPAI,0.24
2015,9,SPAN3,0.37
2015,9,SYER,0.6
2015,9,SYPR5,0.43000000000000005
2015,9,TYLA,8.949999999999998
2015,9,ULPU,1.4500000000000002
2015,10,AMARA,0.04
2015,10,AMFR,0.02
2015,10,ARDR4,12.509999999999996
2015,10,ATCA2,0.32
2015,10,BASA4,0.4
2015,10,BOBA2,2.8099999999999983
2015,10,BOCU,0.28
2015,10,BOGR2,1.2800000000000002
2015,10,BOUTE,0.17
2015,10,BREUC2,2.79
2015,10,CAREX,0.02
2015,10,CHAL7,0.03
2015,10,CHAMA15,10.829999999999968
2015,10,COCA5,0.43000000000000005
2015,10,CYPER,0.6100000000000001
2015,10,ELAN,8
2015,10,ELEL5,2.0500000000000003
2015,10,ELTR7,0.21000000000000002
2015,10,ERPE,1.4000000000000008
2015,10,FOPUP,0.45
2015,10,GAMO5,0.07
2015,10,GLLE3,0.18
2015,10,GRASS,0.06
2015,10,GUSA2,2.6500000000000004
2015,10,HOJU,0.16
2015,10,MACA2,0.33
2015,10,MELIL,0.13
2015,10,MOAL,4.23
2015,10,MOSQ,0.09999999999999999
2015,10,MUAS,0.42
2015,10,MUHLE,2.17
2015,10,OPPH,1.76
2015,10,PAOB,1.4100000000000001
2015,10,PAVI5,2.5199999999999996
2015,10,PHHI8,0.13
2015,10,PLJA,0.18
2015,10,PODEW,42.77
2015,10,POHA5,0.27
2015,10,POOL,0.21
2015,10,RACO3,0.16999999999999998
2015,10,SAEX,15.059999999999999
2015,10,SATR12,29.499999999999993
2015,10,SEFL3,1.3
2015,10,SPAI,23.800000000000008
2015,10,SPAN3,1.2300000000000002
2015,10,SPCO4,0.28
2015,10,SPCR,12.389999999999993
2015,10,SPORO,3.3299999999999996
2015,10,SPSA3,0.07
2015,10,TACH2,21.369999999999997
2015,10,TRAGO,0.03
2015,10,TRTE,8.769999999999996
2015,10,ULPU,32.730000000000004
2015,10,VETH,0.08
2015,11,ACHY,0.07
2015,11,AMCO,2.9799999999999995
2015,11,AMFR,0.98
2015,11,ATCA2,2.19
2015,11,CHAMA15,1.3
2015,11,ELAN,0.11
2015,11,ELEL5,3.44
2015,11,FOPUP,17.299999999999997
2015,11,FORB,0.06
2015,11,HEAN3,3.7099999999999973
2015,11,LASE,0.13
2015,11,MACA2,0.36
2015,11,MELIL,0.1
2015,11,MEOL,0.04
2015,11,MUAS,0.81
2015,11,PIOP,0.27
2015,11,PODEW,139.98000000000002
2015,11,RATA,0.51
2015,11,RIAU,0.44999999999999996
2015,11,SAEX,1.73
2015,11,SAGO,8.01
2015,11,SATR12,33.36
2015,11,SPAN3,2.0900000000000003
2015,11,SPCR,2.1500000000000004
2015,11,SPORO,0.13
2015,11,TACH2,1.19
2015,11,TRAGO,0.03
2015,11,TRTE,0.44000000000000006
2015,11,ULPU,7.9
2015,12,AIAL,0.6
2015,12,AMFR,0.29000000000000004
2015,12,ASSU2,0.8
2015,12,CYDA,0.16999999999999998
2015,12,CYPER,0.34
2015,12,ELAN,2.95
2015,12,ELCA4,0.03
2015,12,ELEL5,3.7199999999999984
2015,12,FOPUP,8.77
2015,12,LASE,0.31
2015,12,MACA2,0.72
2015,12,MUAS,3.4600000000000004
2015,12,PAOB,0.5599999999999999
2015,12,PAVI5,4.880000000000001
2015,12,PODEW,143.03
2015,12,SAEX,3.55
2015,12,SAGO,12.34
2015,12,SARA3,2.4499999999999997
2015,12,SATR12,61.669999999999995
2015,12,SOEL,0.08
2015,12,SONCH,0.08
2015,12,SPAI,12.48999999999999
2015,12,SPAN3,2.04
2015,12,SPCO4,3.289999999999999
2015,12,SPCR,1.08
2015,12,SPORO,1.47
2015,12,TACH2,0.56
2015,12,ULPU,7.04
2015,13,AMFR,2.7
2015,13,AMPS,4.379999999999999
2015,13,APCA,1.31
2015,13,BASA4,5.82
2015,13,BRCA6,0.05
2015,13,BROMU,0.12999999999999998
2015,13,CAREX,4.779999999999999
2015,13,CESP4,5.009999999999999
2015,13,CHAMA15,1.1700000000000006
2015,13,COCA5,4.469999999999999
2015,13,DALE3,1.95
2015,13,DISP,0.01
2015,13,ECMUM,0.1
2015,13,ELAN,61.58999999999999
2015,13,ELTR7,0.6300000000000001
2015,13,EQLA,10.729999999999974
2015,13,ERPE,0.29000000000000004
2015,13,EUOC4,7.969999999999997
2015,13,FOPUP,4.670000000000001
2015,13,GAMO5,0.03
2015,13,HEAN3,0.32
2015,13,HOJU,0.15999999999999998
2015,13,JUARL,9.039999999999992
2015,13,JUNCU,2.31
2015,13,JUTO,0.02
2015,13,LASE,0.03
2015,13,LEOR,14.839999999999991
2015,13,MELIL,0.13999999999999999
2015,13,MEOF,19.41999999999999
2015,13,MUAS,3.259999999999997
2015,13,OEELH,0.35
2015,13,OEELH2,1.7699999999999998
2015,13,OENOT,1.1099999999999999
2015,13,PACA6,0.11
2015,13,PAOB,6.529999999999999
2015,13,PAVI5,2.9600000000000004
2015,13,PODEW,58.39000000000001
2015,13,POLA4,0.18
2015,13,POMO5,0.43000000000000005
2015,13,RUMEX,0.16
2015,13,SAEX,105.51999999999995
2015,13,SAGO,1.48
2015,13,SARA3,12.680000000000001
2015,13,SCPU10,4.389999999999986
2015,13,SCTA2,1.8700000000000008
2015,13,SOCA6,1.7999999999999998
2015,13,SONU2,3.97
2015,13,SPFL2,0.5
2015,13,SPORO,1.2200000000000002
2015,13,SYER,0.16
2015,13,SYPR5,0.7
2015,13,TACH2,2.29
2015,13,TAOF,0.02
2015,13,TRTE,0.03
2015,13,TYDO,0.35
2015,13,TYLA,7.03
2015,13,TYPHA,5.03
2015,13,ULPU,20.279999999999998
2015,13,XAST,4.169999999999999
2015,14,ANCA10,1.9600000000000002
2015,14,CHSP11,0.07
2015,14,DISP,67.61
2015,14,ELAN,89.28999999999999
2015,14,FOPUP,1.53
2015,14,HOJU,0.07
2015,14,JUARL,5.279999999999992
2015,14,LYTO,1.89
2015,14,PAOB,0.24000000000000002
2015,14,PODEW,117.58000000000001
2015,14,SAEX,0.43
2015,14,SAGO,2.1
2015,14,SPSA3,0.1
2015,14,TACH2,128.46
2015,15,ANCA10,137.58
2015,15,BASC5,60.250000000000014
2015,15,DISP,61.06999999999999
2015,15,ELAN,12.72
2015,15,ELCA4,0.26
2015,15,ELEL5,0.35
2015,15,LYTO,31.050000000000008
2015,15,MUAS,30.439999999999994
2015,15,PODEW,33.9
2015,15,SAEX,16.81
2015,15,SAGO,0.99
2015,15,TACH2,1.94
2015,15,THPO7,2.6200000000000006
2015,16,ANCA10,71.18
2015,16,BASC5,223.96000000000004
2015,16,DISP,3.17
2015,16,ELAN,1.34
2015,16,HEAN3,0.23
2015,16,LYTO,0.16
2015,16,MUAS,8.19
2015,16,PODEW,21.05
2015,16,SAEX,4.8500000000000005
2015,16,SAGO,2.1
2015,16,SATR12,3.1899999999999995
2015,16,SOEL,0.09
2015,16,SPAI,1.65
2015,16,TACH2,4.5
2015,17,AIAL,21.840000000000003
2015,17,AMAC2,1.63
2015,17,BASC5,78.63
2015,17,BRINI,1.0599999999999998
2015,17,CHAL7,0.47
2015,17,CHAMA15,0.16
2015,17,CHENO,0.8400000000000001
2015,17,CHPR5,3.65
2015,17,COCA5,0.25
2015,17,DIWI2,0.9400000000000002
2015,17,ELAN,40.35000000000001
2015,17,ELEL5,1.45
2015,17,HEAN3,1.56
2015,17,LASE,2.5500000000000003
2015,17,MACA2,0.29000000000000004
2015,17,PHHE5,0.51
2015,17,PODEW,61.44
2015,17,RIAU,1.18
2015,17,SAGO,8.43
2015,17,SATR12,29.239999999999995
2015,17,SEVI4,0.25
2015,17,SOEL,1.7700000000000002
2015,17,SPAI,26.729999999999997
2015,17,SPAN3,2.1100000000000003
2015,17,SPCR,2.949999999999999
2015,17,SPORO,10.809999999999999
2015,18,AMPS,1.38
2015,18,ANCA10,5.57
2015,18,ASSU2,0.04
2015,18,BASC5,15.239999999999995
2015,18,COAR4,2.579999999999999
2015,18,DISP,1.2900000000000003
2015,18,ELEL5,0.29000000000000004
2015,18,FOPUP,5.470000000000001
2015,18,GLLE3,0.03
2015,18,HEAN3,9.810000000000002
2015,18,HECI,5.689999999999999
2015,18,LASE,0.24
2015,18,LYTO,0.02
2015,18,MACA2,0.08
2015,18,MUAS,6.749999999999998
2015,18,PACA6,1.35
2015,18,PODEW,131.68
2015,18,SAEX,0.09
2015,18,SATR12,25.06000000000001
2015,18,SOEL,3.6899999999999995
2015,18,SPCR,2.05
2015,18,SYER,0.9
2015,18,TACH2,2.13
2015,18,TRAGO,0.01
2015,19,ANCA10,17.41
2015,19,BASC5,94.79000000000002
2015,19,CHAL7,1.27
2015,19,ELAN,10.48
2015,19,PODEW,164
2015,19,RIAU,1.11
2015,19,SAEX,0.9
2015,19,SAGO,5.01
2015,19,SATR12,10.87
2015,19,TACH2,15.58
2015,20,ATCA2,1.74
2015,20,BASC5,22.46
2015,20,CAREX,0.23
2015,20,CHAMA15,1.11
2015,20,CYPER,0.06
2015,20,ELAN,53.57000000000001
2015,20,ELEL5,0.16
2015,20,GRASS,0.5000000000000001
2015,20,JUMO,1.04
2015,20,MELIL,0.13
2015,20,MOAL,18.13
2015,20,PODEW,64.15
2015,20,SAEX,54.120000000000005
2015,20,SAGO,1.68
2015,20,SATR12,11.069999999999995
2015,20,SOEL,0.72
2015,20,SPCO4,0.3
2015,20,SPCR,0.04
2015,20,SPORO,7.789999999999997
2015,20,TACH2,3.48
2015,20,TRTE,0.02
2015,20,ULPU,57.660000000000004
2015,21,AIAL,2.4299999999999997
2015,21,AMFR,19.819999999999997
2015,21,CHAL7,0.47
2015,21,CHAMA15,4.429999999999997
2015,21,ELEL5,2.9799999999999995
2015,21,HEAN3,0.04
2015,21,LASE,0.04
2015,21,PAVI5,19.33
2015,21,PODEW,128.28000000000003
2015,21,SAEX,29.979999999999997
2015,21,SATR12,0.47
2015,21,SEFL3,0.08
2015,21,SOEL,9.68999999999998
2015,21,SOLAN,0.07
2015,21,SPAN3,1.3600000000000003
2015,21,SPCR,0.01
2015,21,SPORO,0.06
2015,21,TRTE,6.4
2015,21,ULPU,120.04000000000003
2015,22,ANCA10,17.05
2015,22,APCA,0.03
2015,22,ASSU2,0.04
2015,22,BRCA6,0.32000000000000006
2015,22,COAR4,6.429999999999996
2015,22,COCA5,0.56
2015,22,CYPER,0.01
2015,22,DISP,0.99
2015,22,ELAN,10.3
2015,22,ELCA4,1.9000000000000004
2015,22,ELEL5,0.7700000000000001
2015,22,EQLA,5.289999999999989
2015,22,GLLE3,2.8800000000000003
2015,22,HEAN3,0.34
2015,22,JUARL,4.569999999999995
2015,22,LASE,1.8100000000000005
2015,22,MACA2,1.8600000000000003
2015,22,MEOF,2.9299999999999997
2015,22,MUAS,11.879999999999988
2015,22,PAOB,1.26
2015,22,PAVI5,0.49
2015,22,PODEW,170.5
2015,22,SAEX,23.4
2015,22,SAGO,35.99
2015,22,SOEL,0.78
2015,22,SPAI,3.02
2015,22,SPORO,0.02
2015,22,SYER,0.34
2015,22,ULPU,21.160000000000004
2015,23,ARLU,2.12
2015,23,BASC5,37.8
2015,23,BOCU,0.23000000000000004
2015,23,BOUTE,0.22
2015,23,BRCA6,0.06
2015,23,CHAMA15,0.02
2015,23,ELEL5,22.189999999999998
2015,23,HEAN3,3.81
2015,23,LASE,3.8800000000000003
2015,23,MAAQ2,0.71
2015,23,MACA2,0.26
2015,23,MAPIP4,0.21000000000000002
2015,23,MUAS,2.6
2015,23,PAOB,0.21
2015,23,PODEW,170.61
2015,23,SARA3,0.9
2015,23,SATR12,9.850000000000001
2015,23,SOEL,0.17
2015,23,SPAN3,1.3700000000000003
2015,23,SPCO4,0.38
2015,23,SPCR,11.569999999999993
2015,23,SPORO,6.549999999999993
2015,23,TRAGO,0.26
2015,23,TRTE,0.4
2015,23,ULPU,1.81
2015,24,AMAC2,0.27
2015,24,AMARA,0.25
2015,24,ASSU2,0.09
2015,24,BASC5,0.15
2015,24,BOBA2,0.43
2015,24,CESP4,0.09
2015,24,CHAMA15,3.7099999999999973
2015,24,CHENO,0.61
2015,24,CHER2,0.19999999999999998
2015,24,CHPR5,0.8400000000000001
2015,24,CHVE2,0.03
2015,24,CHVI8,6.219999999999999
2015,24,COCA5,0.03
2015,24,CYIM2,1.26
2015,24,DISP,2.279999999999999
2015,24,ELEL5,2.5399999999999996
2015,24,ERBE2,0.14
2015,24,ERDI4,0.47
2015,24,EUDA5,0.04
2015,24,FOPUP,7.95
2015,24,FORB,0.39999999999999997
2015,24,GAURA,0.09
2015,24,GRASS,0.18000000000000002
2015,24,GRSQ,6.159999999999996
2015,24,GUSA2,56.389999999999965
2015,24,HEAN3,2.24
2015,24,HELIA3,0.5900000000000001
2015,24,HEVI4,0.35000000000000003
2015,24,HYMEN4,0.24
2015,24,IPLO2,0.11
2015,24,JUMO,27.869999999999997
2015,24,MAPIP4,6.71999999999999
2015,24,MESA,0.04
2015,24,MOSQ,0.16999999999999998
2015,24,MUAS,1.5200000000000007
2015,24,OECO2,0.48
2015,24,OPPH,0.29
2015,24,PASP,0.05
2015,24,PODEW,68.68
2015,24,POOL,0.01
2015,24,SATR12,24.08999999999997
2015,24,SEFL3,1.01
2015,24,SOEL,0.16000000000000003
2015,24,SOLID,0.13
2015,24,SPAN3,3.3099999999999996
2015,24,SPCR,3.6399999999999992
2015,24,SPORO,23.570000000000043
2015,24,SYER,0.8
2015,24,XAST,0.07
2015,25,AMPS,1.6300000000000008
2015,25,ANCA10,80.19999999999997
2015,25,ASSU2,0.07
2015,25,BASC5,14.610000000000001
2015,25,COCA5,0.7
2015,25,DEIL,0.8900000000000001
2015,25,DISP,13.339999999999977
2015,25,ECMUM,0.38
2015,25,ELAN,18.57
2015,25,FOPUP,0.7999999999999999
2015,25,FORB,0.09
2015,25,GLLE3,1.5
2015,25,HEAN3,0.15000000000000002
2015,25,HECI,0.04
2015,25,HOJU,0.01
2015,25,JUARL,4.259999999999999
2015,25,MEOF,0.59
2015,25,MEOL,8.530000000000001
2015,25,MUAS,27.340000000000007
2015,25,PACA6,1.3400000000000003
2015,25,PODEW,71.65999999999998
2015,25,SAEX,3.1999999999999993
2015,25,SPAI,0.26
2015,25,SPORO,16.969999999999995
2015,25,SYER,8.799999999999999
2015,25,TACH2,23.529999999999994
2015,25,XAST,1.02
2015,30,ALGAE,6.96
2015,30,AMFR,0.2
2015,30,BASC5,75.87999999999997
2015,30,BOCU,1.06
2015,30,BOGR2,0.98
2015,30,BOUTE,0.49
2015,30,COCA5,0.07
2015,30,DISP,18.669999999999998
2015,30,ELEL5,0.03
2015,30,EUDA5,0.09
2015,30,FOPUP,0.39
2015,30,GRASS,0.33999999999999997
2015,30,HEAN3,0.8500000000000001
2015,30,JUNCU,0.01
2015,30,LASE,0.05
2015,30,MUAS,0.03
2015,30,PANIC,0.41
2015,30,PASM,0.28
2015,30,PLJA,0.48
2015,30,PODEW,106.92
2015,30,SAEX,19.880000000000003
2015,30,SAGO,0.13
2015,30,SATR12,52.16
2015,30,SCPU10,12.11999999999997
2015,30,SPAI,8.659999999999997
2015,30,SPAN3,0.31
2015,30,SPCO4,0.14
2015,30,SPCR,3.8600000000000003
2015,30,SPFL2,1.45
2015,30,SPORO,6.199999999999995
2015,30,SYPR5,0.14
2015,30,TACH2,1.7200000000000002
2015,30,TAOF,0.14
2015,30,TRAGO,0.15
2015,30,TYLA,3.5300000000000002
2015,30,ULPU,0.5900000000000001
2016,1,AMFR,4.79
2016,1,BOBA2,0.04
2016,1,CHAMA15,0.6700000000000004
2016,1,ELAN,4.08
2016,1,ELEL5,0.26
2016,1,FOPUP,170.57000000000005
2016,1,HENE5,0.13
2016,1,MACHA,0.47
2016,1,PAVI5,2.5700000000000003
2016,1,PODEW,127.89
2016,1,SAAM2,1.56
2016,1,SAEX,1.8499999999999999
2016,1,SEFL3,0.07
2016,1,SPAI,0.14
2016,1,SPORO,0.08
2016,1,TACH2,4.5600000000000005
2016,1,ULPU,11.529999999999998
2016,2,ACHY,0.67
2016,2,AMFR,1.44
2016,2,ARPU9,0.28
2016,2,ATCA2,4.31
2016,2,BOBA2,0.4800000000000001
2016,2,BOUTE,0.14
2016,2,CHAMA15,0.23999999999999996
2016,2,ELEL5,7.889999999999982
2016,2,GUSA2,14.009999999999996
2016,2,HENE5,2.97
2016,2,MEOF,9.389999999999992
2016,2,MEOL,0.51
2016,2,PAOB,1.42
2016,2,PODEW,142.17000000000002
2016,2,POHA5,0.01
2016,2,SATR12,1.5600000000000007
2016,2,SEFL3,6.059999999999999
2016,2,SPAN3,0.72
2016,2,SPCR,17.969999999999988
2016,2,SPORO,2.2099999999999995
2016,3,AMFR,1.42
2016,3,AMPS,0.9400000000000002
2016,3,ANCA10,118.72000000000004
2016,3,APCA,6.129999999999998
2016,3,CAREX,10.369999999999978
2016,3,ELAN,37.769999999999996
2016,3,FOPUP,1.35
2016,3,HOJU,0.08
2016,3,MOAL,13.99
2016,3,MUAS,35.32
2016,3,PAVI5,9.559999999999995
2016,3,PODEW,136.06999999999996
2016,3,RIAU,0.26
2016,3,SAAM2,12.309999999999999
2016,3,SAEX,42.449999999999996
2016,3,SAGO,3.6
2016,3,SOCA6,0.79
2016,3,ULPU,39.160000000000004
2016,4,AMPS,0.41000000000000003
2016,4,APCA,0.08
2016,4,ARPU9,0.08
2016,4,ASSU2,0.33
2016,4,BASA4,1.84
2016,4,CAREX,2.4199999999999977
2016,4,DISP,3.8799999999999994
2016,4,ELAN,117.33000000000003
2016,4,ELCA4,0.72
2016,4,ELEL5,0.14
2016,4,EQLA,0.7700000000000002
2016,4,EUOC4,0.49
2016,4,HOJU,0.08
2016,4,JUARL,0.28
2016,4,LATAP,0.34
2016,4,MUAS,21.78000000000001
2016,4,PACA6,0.01
2016,4,PAOB,43.91
2016,4,PODEW,193.76
2016,4,POPR,0.04
2016,4,SAEX,6.500000000000002
2016,4,SATR12,0.46
2016,4,SPCR,3.13
2016,4,TECA3,0.01
2016,5,BASC5,0.51
2016,5,ELEL5,8.139999999999977
2016,5,FOPUP,12.38
2016,5,JUMO,0.83
2016,5,PODEW,129.04
2016,5,SATR12,12.990000000000002
2016,5,SEFL3,0.21
2016,5,SENEC,0.25
2016,6,AIAL,17.660000000000004
2016,6,ATCA2,0.78
2016,6,BASC5,39.15
2016,6,CHAMA15,0.05
2016,6,COAR4,0.17
2016,6,COCA5,2.3899999999999997
2016,6,ELAN,99.26
2016,6,ELEL5,0.16
2016,6,FOPUP,0.4
2016,6,FORB,0.04
2016,6,GLLE3,2.44
2016,6,HEAN3,1.8
2016,6,HECI,6.689999999999996
2016,6,HOJU,0.71
2016,6,LASE,0.05
2016,6,MACA2,0.99
2016,6,PHYSA,0.09
2016,6,PODEW,50.7
2016,6,RIAU,7.7299999999999995
2016,6,SAEX,1.49
2016,6,SATR12,20
2016,6,SELE6,23.790000000000003
2016,6,SOEL,19.120000000000005
2016,6,SPAI,8.87
2016,6,SPAN3,8.399999999999997
2016,6,SPCO4,6.109999999999999
2016,6,SPCR,4.719999999999999
2016,6,SPORO,12.049999999999999
2016,6,TACH2,26.160000000000004
2016,7,BOAR,4.2999999999999945
2016,7,BOBA2,0.7800000000000002
2016,7,BOSP,0.56
2016,7,BOUTE,0.01
2016,7,CHAMA15,0.05
2016,7,CRTE4,0.02
2016,7,DALA3,0.33
2016,7,DIWI2,0.8500000000000002
2016,7,EPWI2,0.06
2016,7,FOPUP,2.69
2016,7,GUSA2,6.079999999999999
2016,7,IPLO2,3.0399999999999983
2016,7,KAPA,0.02
2016,7,LINUM,0.01
2016,7,MACA2,0.44
2016,7,MACHA,1.5000000000000004
2016,7,MAPIP4,0.32
2016,7,MENTZ,0.08
2016,7,MIGL3,0.2
2016,7,NAHI,0.12000000000000001
2016,7,OEPA,0.9200000000000002
2016,7,PODEW,8.44
2016,7,PSSC6,13.28
2016,7,SATR12,7.070000000000001
2016,7,SPAN3,0.08
2016,7,SPCO4,2.67
2016,7,SPCR,1.84
2016,7,SPFL2,0.51
2016,7,SPGI,0.05
2016,7,SPHAE,0.13
2016,7,SPORO,6.409999999999995
2016,7,TACH2,23.729999999999997
2016,8,AIAL,6.52
2016,8,ATCA2,0.04
2016,8,BASA,23.73
2016,8,BASC5,2.3600000000000003
2016,8,BOGR2,1.61
2016,8,BROMU,0.7600000000000003
2016,8,ECMUM,0.37000000000000005
2016,8,ELAN,9.18
2016,8,ELCA4,0.6300000000000001
2016,8,FOPUP,8.04
2016,8,GLTR,5.539999999999999
2016,8,HENE5,0.55
2016,8,LYTO,5.859999999999999
2016,8,MOAL,5.17
2016,8,MUAS,5.77
2016,8,PASM,13.289999999999983
2016,8,PLJA,0.83
2016,8,PODEW,170.72
2016,8,SAGO,4.84
2016,8,SATR12,0.24000000000000002
2016,8,SPAI,10.299999999999994
2016,8,SPAN3,0.01
2016,8,SPORO,3.129999999999999
2016,8,THPO7,97.05000000000004
2016,8,ULPU,27.750000000000004
2016,8,XAST,3.38
2016,10,AMARA,0.22
2016,10,ARDR4,8.33
2016,10,ASSU2,0.19
2016,10,ATCA2,0.47000000000000003
2016,10,BOBA2,1.57
2016,10,BOCU,0.42000000000000004
2016,10,BOERH2,0.26
2016,10,BOGR2,0.84
2016,10,BOUTE,0.9000000000000006
2016,10,BREUC2,1.67
2016,10,CHAMA15,4.019999999999996
2016,10,DALA3,0.4
2016,10,ELEL5,1.29
2016,10,FOPUP,0.61
2016,10,GAMO5,0.6300000000000001
2016,10,GLLE3,0.21
2016,10,GRASS,0.42000000000000004
2016,10,GUSA2,2.35
2016,10,HOJU,0.48
2016,10,MEOF,4.1
2016,10,MOAL,5.97
2016,10,MUAS,0.13999999999999999
2016,10,MUME2,2.6399999999999997
2016,10,OPPH,3.01
2016,10,PAOB,2.4
2016,10,PASM,0.4600000000000001
2016,10,PAVI5,2.2600000000000002
2016,10,PHYSA,0.11
2016,10,PODEW,37.10999999999999
2016,10,POHA5,0.09000000000000001
2016,10,POOL,0.11000000000000001
2016,10,RATA,0.060000000000000005
2016,10,SAEX,15.270000000000001
2016,10,SATR12,3.54
2016,10,SEFL3,2.87
2016,10,SPAI,18.52999999999999
2016,10,SPAN3,1.37
2016,10,SPCO4,0.9100000000000001
2016,10,SPCR,2.6400000000000006
2016,10,SPORO,8.949999999999992
2016,10,TACH2,23.65
2016,10,TRTE,0.16
2016,10,ULPU,28.900000000000002
2016,11,ACHY,0.15000000000000002
2016,11,AMCO3,2.39
2016,11,AMFR,0.18
2016,11,AMPS,0.55
2016,11,ATCA2,2.46
2016,11,CHAMA15,0.11999999999999998
2016,11,ELAN,0.16999999999999998
2016,11,ELEL5,3.3499999999999996
2016,11,FOPUP,18.139999999999997
2016,11,HEAN3,0.02
2016,11,HENE5,0.37
2016,11,HOJU,1.2200000000000002
2016,11,LASE,0.04
2016,11,MACA2,0.43
2016,11,MEOF,4.789999999999999
2016,11,PIOP,0.8
2016,11,PODEW,148.73
2016,11,RATA,0.55
2016,11,RIAU,0.24000000000000002
2016,11,SAAM2,4.54
2016,11,SAEX,1.08
